"Bootstrap_run","Emax_per_day","EC50_ug_mL"
523,74.3593578310691,0.153828118045228
524,68.9207858991919,0.190046715825618
525,68.6105731949717,0.162871816339445
526,63.2209991220243,0.138213339251145
527,85.5217164813799,0.230556342039016
528,65.7616944899902,0.0941547766095739
529,70.7625310719286,0.15744799480431
530,62.7907204342632,0.0702761232278715
531,66.4219148241056,0.116759536045742
532,84.6671797364148,0.198170038858978
533,60.2408588922428,0.102169532896914
534,82.0960072232003,0.21775998301149
535,67.7454543270168,0.165886015628755
536,59.8475348341763,0.112660207549632
537,71.6866739353892,0.114717921322529
538,72.9527749112616,0.187135232589407
539,60.5678607620615,0.054383267134016
540,65.6043326971204,0.11891839575468
541,65.2281054845979,0.0955356387025176
542,84.6792782408203,0.252969595079197
543,90.4477514161538,0.321059441677612
544,70.8972121668602,0.157377685795554
545,72.9357720581918,0.15950159879283
546,56.5942030227966,0.0756929732810013
547,85.3887937382859,0.225628366219991
548,67.9374192173985,0.172282826040573
549,72.7357024698452,0.187249617484955
550,76.5942880334292,0.213115166519284
551,77.8411749090182,0.176989556536889
552,72.9076838516179,0.157121850202158
553,80.1035166405589,0.168285784507246
554,65.1714744616699,0.108461260639066
555,77.1684601889288,0.228322420660259
556,73.0243254549003,0.150375748738036
557,83.3857787300423,0.285577108716505
558,60.0413099089405,0.110369292723535
559,83.6566094668141,0.218890132113392
560,66.1371975016254,0.158293611589766
561,69.086785535352,0.207873959429224
562,66.6396522268322,0.152300040610016
563,82.4870153659737,0.215776989699068
564,77.1451547889697,0.214880971482349
565,69.0111704755705,0.117020162185269
566,77.1759887181044,0.20270620848686
567,76.4394266231264,0.25815346109375
568,66.6683814145046,0.162789153104038
569,63.6061200470133,0.0989071186040266
570,67.0430782397206,0.082753997872744
571,73.5311194569307,0.114656786836162
572,79.0817046266764,0.230203450585589
573,72.2164962271928,0.181489759594476
574,65.8624467585482,0.133607777807621
575,71.7355522350329,0.166039868464284
576,65.1299370794076,0.112521293992419
577,76.3069539555757,0.144182316648898
578,74.0862868476451,0.135114123076595
